bin	cazyme	copy_number	group	name	genome_completeness
S_sp000187445_Map27_006	GT28	1	Sp000187445	S_sp000187445_Map27_006	100
S_sp000187445_Map27_006	GH43_10	1	Sp000187445	S_sp000187445_Map27_006	100
S_sp000187445_Map27_006	GT8	3	Sp000187445	S_sp000187445_Map27_006	100
S_sp000187445_Map27_006	GH85	0	Sp000187445	S_sp000187445_Map27_006	100
S_sp000187445_Map27_006	GH13_2	4	Sp000187445	S_sp000187445_Map27_006	100
S_sp000187445_Map27_006	GH77	1	Sp000187445	S_sp000187445_Map27_006	100
S_sp000187445_Map27_006	GT1	0	Sp000187445	S_sp000187445_Map27_006	100
S_sp000187445_Map27_006	GT2_Glycos_transf_2	17	Sp000187445	S_sp000187445_Map27_006	100
S_sp000187445_Map27_006	GH43_12	1	Sp000187445	S_sp000187445_Map27_006	100
S_sp000187445_Map27_006	GH43_32	1	Sp000187445	S_sp000187445_Map27_006	100
S_sp000187445_Map27_006	GH3	0	Sp000187445	S_sp000187445_Map27_006	100
S_sp000187445_Map27_006	GH13_18	1	Sp000187445	S_sp000187445_Map27_006	100
S_sp000187445_Map27_006	GH70	9	Sp000187445	S_sp000187445_Map27_006	100
S_sp000187445_Map27_006	GH13_14	5	Sp000187445	S_sp000187445_Map27_006	100
S_sp000187445_Map27_006	CE7	0	Sp000187445	S_sp000187445_Map27_006	100
S_sp000187445_Map27_006	GH13_19	2	Sp000187445	S_sp000187445_Map27_006	100
S_sp000187445_Map27_006	GH13_23	2	Sp000187445	S_sp000187445_Map27_006	100
S_sp000187445_Map27_006	GT35	3	Sp000187445	S_sp000187445_Map27_006	100
S_sp000187445_Map27_006	GH43_26	1	Sp000187445	S_sp000187445_Map27_006	100
S_sp000187445_Map27_006	GH13_3	2	Sp000187445	S_sp000187445_Map27_006	100
S_sp000187445_Map27_006	GH13_12	5	Sp000187445	S_sp000187445_Map27_006	100
S_sp000187445_Map27_006	GT32	0	Sp000187445	S_sp000187445_Map27_006	100
S_sp000187445_Map27_006	GH43_5	1	Sp000187445	S_sp000187445_Map27_006	100
S_sp000187445_Map27_006	GT45	1	Sp000187445	S_sp000187445_Map27_006	100
S_sp000187445_Map27_006	PL8_2	0	Sp000187445	S_sp000187445_Map27_006	100
S_sp000187445_Map27_006	GT111	0	Sp000187445	S_sp000187445_Map27_006	100
S_sp000187445_Map27_006	GH73	4	Sp000187445	S_sp000187445_Map27_006	100
S_sp000187445_Map27_006	GH43_36	1	Sp000187445	S_sp000187445_Map27_006	100
S_sp000187445_Map27_006	GH13_38	1	Sp000187445	S_sp000187445_Map27_006	100
S_sp000187445_Map27_006	GH23	0	Sp000187445	S_sp000187445_Map27_006	100
S_sp000187445_Map27_006	PL8	0	Sp000187445	S_sp000187445_Map27_006	100
S_sp000187445_Map27_006	GH1	1	Sp000187445	S_sp000187445_Map27_006	100
S_sp000187445_Map27_006	GH43_28	1	Sp000187445	S_sp000187445_Map27_006	100
S_sp000187445_Map27_006	CE12	0	Sp000187445	S_sp000187445_Map27_006	100
S_sp000187445_Map27_006	GH13_13	5	Sp000187445	S_sp000187445_Map27_006	100
S_sp000187445_Map27_006	GH13_31	2	Sp000187445	S_sp000187445_Map27_006	100
S_sp000187445_Map27_006	GT2_Glyco_tranf_2_2	4	Sp000187445	S_sp000187445_Map27_006	100
S_sp000187445_Map27_006	GH43_14	1	Sp000187445	S_sp000187445_Map27_006	100
S_sp000187445_Map27_006	PL12	0	Sp000187445	S_sp000187445_Map27_006	100
S_sp000187445_Map27_006	GH13_29	1	Sp000187445	S_sp000187445_Map27_006	100
S_sp000187445_Map27_006	GH43_30	1	Sp000187445	S_sp000187445_Map27_006	100
S_sp000187445_Map27_006	CE9	3	Sp000187445	S_sp000187445_Map27_006	100
S_sp000187445_Map27_006	GH43_4	1	Sp000187445	S_sp000187445_Map27_006	100
S_sp000187445_Map27_006	GH13_39	3	Sp000187445	S_sp000187445_Map27_006	100
S_sp000187445_Map27_006	GH13_20	5	Sp000187445	S_sp000187445_Map27_006	100
S_sp000187445_Map27_006	GH158	0	Sp000187445	S_sp000187445_Map27_006	100
S_sp000187445_Map27_006	GH13_1	4	Sp000187445	S_sp000187445_Map27_006	100
S_sp000187445_Map27_006	GH13_4	1	Sp000187445	S_sp000187445_Map27_006	100
S_sp000187445_Map27_006	GH31	0	Sp000187445	S_sp000187445_Map27_006	100
S_sp000187445_Map27_006	GH43_34	1	Sp000187445	S_sp000187445_Map27_006	100
S_sp000187445_Map27_006	GH43_2	1	Sp000187445	S_sp000187445_Map27_006	100
S_sp000187445_Map27_006	GT52	0	Sp000187445	S_sp000187445_Map27_006	100
S_sp000187445_Map27_006	GH13_8	1	Sp000187445	S_sp000187445_Map27_006	100
S_sp000187445_Map27_006	GH43_15	1	Sp000187445	S_sp000187445_Map27_006	100
S_sp000187445_Map27_006	GH43_24	1	Sp000187445	S_sp000187445_Map27_006	100
S_sp000187445_Map27_006	PL12_1	0	Sp000187445	S_sp000187445_Map27_006	100
S_sp000187445_Map27_006	GT101	0	Sp000187445	S_sp000187445_Map27_006	100
S_sp000187445_Map27_006	GH5	0	Sp000187445	S_sp000187445_Map27_006	100
S_sp000187445_Map27_006	GH13_42	1	Sp000187445	S_sp000187445_Map27_006	100
S_sp000187445_Map27_006	GT113	2	Sp000187445	S_sp000187445_Map27_006	100
S_sp000187445_Map27_006	GT11	0	Sp000187445	S_sp000187445_Map27_006	100
S_sp000187445_Map27_006	GH66	1	Sp000187445	S_sp000187445_Map27_006	100
S_sp000187445_Map27_006	GH13_28	3	Sp000187445	S_sp000187445_Map27_006	100
S_sp000187445_Map27_006	GH140	0	Sp000187445	S_sp000187445_Map27_006	100
S_sp000187445_Map27_006	GH36	1	Sp000187445	S_sp000187445_Map27_006	100
S_sp000187445_Map27_006	GH13_15	1	Sp000187445	S_sp000187445_Map27_006	100
S_sp000187445_Map27_006	GH13_41	5	Sp000187445	S_sp000187445_Map27_006	100
S_sp000187445_Map27_006	GH13_26	1	Sp000187445	S_sp000187445_Map27_006	100
S_sp000187445_Map27_006	GT4	9	Sp000187445	S_sp000187445_Map27_006	100
S_sp000187445_Map27_006	GH13_30	1	Sp000187445	S_sp000187445_Map27_006	100
S_sp000187445_Map27_006	PL8_1	0	Sp000187445	S_sp000187445_Map27_006	100
S_sp000187445_Map27_006	GH101	0	Sp000187445	S_sp000187445_Map27_006	100
S_sp000187445_Map27_006	GH43_29	1	Sp000187445	S_sp000187445_Map27_006	100
S_sp000187445_Map27_006	GH106	0	Sp000187445	S_sp000187445_Map27_006	100
S_sp000187445_Map27_006	GH13_40	1	Sp000187445	S_sp000187445_Map27_006	100
S_sp000187445_Map27_006	GH13_32	5	Sp000187445	S_sp000187445_Map27_006	100
S_sp000187445_Map27_006	GT2_Glyco_tranf_2_3	7	Sp000187445	S_sp000187445_Map27_006	100
S_sp000187445_Map27_006	GT21	0	Sp000187445	S_sp000187445_Map27_006	100
S_sp000187445_Map27_006	CE1	5	Sp000187445	S_sp000187445_Map27_006	100
S_sp000187445_Map27_006	GH13_5	7	Sp000187445	S_sp000187445_Map27_006	100
S_sp000187445_Map27_006	GH13_16	2	Sp000187445	S_sp000187445_Map27_006	100
S_sp000187445_Map27_006	GH43_31	1	Sp000187445	S_sp000187445_Map27_006	100
S_sp000187445_Map27_006	GH2	1	Sp000187445	S_sp000187445_Map27_006	100
S_sp000187445_Map27_006	GT26	0	Sp000187445	S_sp000187445_Map27_006	100
S_sp000187445_Map27_006	GH13_17	1	Sp000187445	S_sp000187445_Map27_006	100
S_sp000187445_Map27_006	GT5	4	Sp000187445	S_sp000187445_Map27_006	100
S_sp000187445_Map27_006	GH43_16	1	Sp000187445	S_sp000187445_Map27_006	100
S_sp000187445_Map27_006	GH43_18	1	Sp000187445	S_sp000187445_Map27_006	100
S_sp000187445_Map27_006	GH43_3	1	Sp000187445	S_sp000187445_Map27_006	100
S_sp000187445_Map27_006	GH13_9	4	Sp000187445	S_sp000187445_Map27_006	100
S_sp000187445_Map27_006	GH13_27	1	Sp000187445	S_sp000187445_Map27_006	100
S_sp000187445_Map35_022	GH101	0	Sp000187445	S_sp000187445_Map35_022	98.59
S_sp000187445_Map35_022	GH32	2	Sp000187445	S_sp000187445_Map35_022	98.59
S_sp000187445_Map35_022	GH13_22	0	Sp000187445	S_sp000187445_Map35_022	98.59
S_sp000187445_Map35_022	PL8_1	0	Sp000187445	S_sp000187445_Map35_022	98.59
S_sp000187445_Map35_022	GT2_Glyco_trans_2_3	2	Sp000187445	S_sp000187445_Map35_022	98.59
S_sp000187445_Map35_022	GH13_34	1	Sp000187445	S_sp000187445_Map35_022	98.59
S_sp000187445_Map35_022	PL8_3	0	Sp000187445	S_sp000187445_Map35_022	98.59
S_sp000187445_Map35_022	GT52	0	Sp000187445	S_sp000187445_Map35_022	98.59
S_sp000187445_Map35_022	GT2_Glycos_transf_2	9	Sp000187445	S_sp000187445_Map35_022	98.59
S_sp000187445_Map35_022	GH53	0	Sp000187445	S_sp000187445_Map35_022	98.59
S_sp000187445_Map35_022	GH33	0	Sp000187445	S_sp000187445_Map35_022	98.59
S_sp000187445_Map35_022	GT2_Glyco_tranf_2_2	1	Sp000187445	S_sp000187445_Map35_022	98.59
S_sp000187445_Map35_022	GH13_23	5	Sp000187445	S_sp000187445_Map35_022	98.59
S_sp000187445_Map35_022	GH8	1	Sp000187445	S_sp000187445_Map35_022	98.59
S_sp000187445_Map35_022	GT1	1	Sp000187445	S_sp000187445_Map35_022	98.59
S_sp000187445_Map35_022	CE3	1	Sp000187445	S_sp000187445_Map35_022	98.59
S_sp000187445_Map35_022	GH13_35	2	Sp000187445	S_sp000187445_Map35_022	98.59
S_sp000187445_Map35_022	GT51	3	Sp000187445	S_sp000187445_Map35_022	98.59
S_sp000187445_Map35_022	GH13_28	3	Sp000187445	S_sp000187445_Map35_022	98.59
S_sp000187445_Map35_022	GH26	0	Sp000187445	S_sp000187445_Map35_022	98.59
S_sp000187445_Map35_022	GH109	0	Sp000187445	S_sp000187445_Map35_022	98.59
S_sp000187445_Map35_022	PL8	0	Sp000187445	S_sp000187445_Map35_022	98.59
S_sp000187445_Map35_022	GH13_2	5	Sp000187445	S_sp000187445_Map35_022	98.59
S_sp000187445_Map35_022	GT26	0	Sp000187445	S_sp000187445_Map35_022	98.59
S_sp000187445_Map35_022	GH1	1	Sp000187445	S_sp000187445_Map35_022	98.59
S_sp000187445_Map35_022	PL8_2	0	Sp000187445	S_sp000187445_Map35_022	98.59
S_sp000187445_Map35_022	GT32	0	Sp000187445	S_sp000187445_Map35_022	98.59
S_sp000187445_Map35_022	GH13_36	6	Sp000187445	S_sp000187445_Map35_022	98.59
S_sp000187445_Map35_022	GH84	0	Sp000187445	S_sp000187445_Map35_022	98.59
S_sp000187445_Map35_022	GH43_8	0	Sp000187445	S_sp000187445_Map35_022	98.59
S_sp000187445_Map35_022	CE7	0	Sp000187445	S_sp000187445_Map35_022	98.59
S_sp000187445_Map35_022	GH121	0	Sp000187445	S_sp000187445_Map35_022	98.59
S_sp000187445_Map35_022	GT8	3	Sp000187445	S_sp000187445_Map35_022	98.59
S_sp000187445_Map35_022	GH13_29	4	Sp000187445	S_sp000187445_Map35_022	98.59
S_sp000187445_Map35_022	GH77	1	Sp000187445	S_sp000187445_Map35_022	98.59
S_sp000187445_Map35_022	GH13_16	4	Sp000187445	S_sp000187445_Map35_022	98.59
S_sp000187445_Map35_022	GH43_12	0	Sp000187445	S_sp000187445_Map35_022	98.59
S_sp000187445_Map35_022	GH88	0	Sp000187445	S_sp000187445_Map35_022	98.59
S_sp000187445_Map35_022	GH3	0	Sp000187445	S_sp000187445_Map35_022	98.59
S_sp000187445_Map35_022	GH92	0	Sp000187445	S_sp000187445_Map35_022	98.59
S_sp000187445_Map35_022	GH13_14	6	Sp000187445	S_sp000187445_Map35_022	98.59
S_sp000187445_Map35_022	GH13_37	2	Sp000187445	S_sp000187445_Map35_022	98.59
S_sp000187445_Map35_022	GT2_Glyco_tranf_2_3	4	Sp000187445	S_sp000187445_Map35_022	98.59
S_sp000187445_Map35_022	GH13_8	1	Sp000187445	S_sp000187445_Map35_022	98.59
S_sp000187445_Map35_022	GH35	0	Sp000187445	S_sp000187445_Map35_022	98.59
S_sp000187445_Map35_022	GH13_12	6	Sp000187445	S_sp000187445_Map35_022	98.59
S_sp000187445_Map35_022	GH43_31	0	Sp000187445	S_sp000187445_Map35_022	98.59
S_sp000187445_Map35_022	CE4	2	Sp000187445	S_sp000187445_Map35_022	98.59
S_sp000187445_Map35_022	GH13_6	4	Sp000187445	S_sp000187445_Map35_022	98.59
S_sp000187445_Map35_022	GT27	1	Sp000187445	S_sp000187445_Map35_022	98.59
S_sp000187445_Map35_022	GH93	0	Sp000187445	S_sp000187445_Map35_022	98.59
S_sp000187445_Map35_022	GH2	2	Sp000187445	S_sp000187445_Map35_022	98.59
S_sp000187445_Map35_022	GH73	3	Sp000187445	S_sp000187445_Map35_022	98.59
S_sp000187445_Map35_022	CE1	3	Sp000187445	S_sp000187445_Map35_022	98.59
S_sp000187445_Map35_022	GH13_15	2	Sp000187445	S_sp000187445_Map35_022	98.59
S_sp000187445_Map35_022	GH13_38	0	Sp000187445	S_sp000187445_Map35_022	98.59
S_sp000187445_Map35_022	GH43_11	0	Sp000187445	S_sp000187445_Map35_022	98.59
S_sp000187445_Map35_022	GH13_26	2	Sp000187445	S_sp000187445_Map35_022	98.59
S_sp000187445_Map35_022	GH29	0	Sp000187445	S_sp000187445_Map35_022	98.59
S_sp000187445_Map35_022	GT113	2	Sp000187445	S_sp000187445_Map35_022	98.59
S_sp000187445_Map35_022	GT45	1	Sp000187445	S_sp000187445_Map35_022	98.59
S_sp000187445_Map35_022	GH13_13	6	Sp000187445	S_sp000187445_Map35_022	98.59
S_sp000187445_Map35_022	GH13_18	3	Sp000187445	S_sp000187445_Map35_022	98.59
S_sp000187445_Map35_022	GH43	0	Sp000187445	S_sp000187445_Map35_022	98.59
S_sp000187445_Map35_022	GH43_14	0	Sp000187445	S_sp000187445_Map35_022	98.59
S_sp000187445_Map35_022	GH20	0	Sp000187445	S_sp000187445_Map35_022	98.59
S_sp000187445_Map35_022	PL12	0	Sp000187445	S_sp000187445_Map35_022	98.59
S_sp000187445_Map35_022	GH43_9	0	Sp000187445	S_sp000187445_Map35_022	98.59
S_sp000187445_Map35_022	GH43_30	0	Sp000187445	S_sp000187445_Map35_022	98.59
S_sp000187445_Map35_022	GH13_11	4	Sp000187445	S_sp000187445_Map35_022	98.59
S_sp000187445_Map35_022	GT81	1	Sp000187445	S_sp000187445_Map35_022	98.59
S_sp000187445_Map35_022	GH13_20	7	Sp000187445	S_sp000187445_Map35_022	98.59
S_sp000187445_Map35_022	GH158	0	Sp000187445	S_sp000187445_Map35_022	98.59
S_sp000187445_Map35_022	GH13_27	2	Sp000187445	S_sp000187445_Map35_022	98.59
S_sp000187445_Map35_022	GH13_31	5	Sp000187445	S_sp000187445_Map35_022	98.59
S_sp000187445_Map35_022	GH70	9	Sp000187445	S_sp000187445_Map35_022	98.59
S_sp000187445_Map35_022	GH31	0	Sp000187445	S_sp000187445_Map35_022	98.59
S_sp000187445_Map35_022	GH68	1	Sp000187445	S_sp000187445_Map35_022	98.59
S_sp000187445_Map35_022	GH13_19	4	Sp000187445	S_sp000187445_Map35_022	98.59
S_sp000187445_Map35_022	GH95	0	Sp000187445	S_sp000187445_Map35_022	98.59
S_sp000187445_Map35_022	CE9	3	Sp000187445	S_sp000187445_Map35_022	98.59
S_sp000187445_Map35_022	GH125	0	Sp000187445	S_sp000187445_Map35_022	98.59
S_sp000187445_Map35_022	GH43_26	0	Sp000187445	S_sp000187445_Map35_022	98.59
S_sp000187445_Map35_022	GH13_3	3	Sp000187445	S_sp000187445_Map35_022	98.59
S_sp000187445_Map35_022	GH5	0	Sp000187445	S_sp000187445_Map35_022	98.59
S_sp000187445_Map35_022	GH38	0	Sp000187445	S_sp000187445_Map35_022	98.59
S_sp000187445_Map35_022	GH13_17	2	Sp000187445	S_sp000187445_Map35_022	98.59
S_sp000187445_Map35_022	GH43_13	0	Sp000187445	S_sp000187445_Map35_022	98.59
S_sp000187445_Map35_022	GH13_21	4	Sp000187445	S_sp000187445_Map35_022	98.59
S_sp000187445_Map35_022	GH43_5	0	Sp000187445	S_sp000187445_Map35_022	98.59
S_sp000187445_Map35_022	GH43_2	0	Sp000187445	S_sp000187445_Map35_022	98.59
S_sp000187445_Map35_022	GH13_10	4	Sp000187445	S_sp000187445_Map35_022	98.59
S_sp000187445_Map35_022	GH43_34	0	Sp000187445	S_sp000187445_Map35_022	98.59
S_sp000187445_Map35_022	GT21	0	Sp000187445	S_sp000187445_Map35_022	98.59
S_sp000187445_Map35_022	GH87	1	Sp000187445	S_sp000187445_Map35_022	98.59
S_sp000187445_Map35_022	GH43_36	0	Sp000187445	S_sp000187445_Map35_022	98.59
S_sp000187445_Map35_022	GH13_9	3	Sp000187445	S_sp000187445_Map35_022	98.59
S_sp000187445_Map35_022	CE12	0	Sp000187445	S_sp000187445_Map35_022	98.59
S_sp000187445_Map35_022	GH13_39	3	Sp000187445	S_sp000187445_Map35_022	98.59
S_sp000187445_Map35_022	GH163	0	Sp000187445	S_sp000187445_Map35_022	98.59
S_sp000187445_Map35_022	GT11	0	Sp000187445	S_sp000187445_Map35_022	98.59
S_sp000187445_Map35_022	GH43_32	0	Sp000187445	S_sp000187445_Map35_022	98.59
S_sp000187445_Map35_022	GH13_1	5	Sp000187445	S_sp000187445_Map35_022	98.59
S_sp000187445_Map35_022	GH13_7	2	Sp000187445	S_sp000187445_Map35_022	98.59
S_sp000187445_Map35_022	GT28	1	Sp000187445	S_sp000187445_Map35_022	98.59
S_sp000187445_Map35_022	GH13_32	6	Sp000187445	S_sp000187445_Map35_022	98.59
S_sp000187445_Map35_022	GH43_10	0	Sp000187445	S_sp000187445_Map35_022	98.59
S_sp000187445_Map35_022	GH85	0	Sp000187445	S_sp000187445_Map35_022	98.59
S_sp000187445_Map35_022	GH23	0	Sp000187445	S_sp000187445_Map35_022	98.59
S_sp000187445_Map35_022	PL12_1	0	Sp000187445	S_sp000187445_Map35_022	98.59
S_sp000187445_Map35_022	GH13_41	6	Sp000187445	S_sp000187445_Map35_022	98.59
S_sp000187445_Map35_022	GT101	0	Sp000187445	S_sp000187445_Map35_022	98.59
S_sp000187445_Map35_022	GH43_4	0	Sp000187445	S_sp000187445_Map35_022	98.59
S_sp000187445_Map35_022	GH106	0	Sp000187445	S_sp000187445_Map35_022	98.59
S_sp000187445_Map35_022	GH13_4	3	Sp000187445	S_sp000187445_Map35_022	98.59
S_sp000187445_Map35_022	GH43_29	0	Sp000187445	S_sp000187445_Map35_022	98.59
S_sp000187445_Map35_022	GT111	0	Sp000187445	S_sp000187445_Map35_022	98.59
S_sp000187445_Map35_022	GH13_40	2	Sp000187445	S_sp000187445_Map35_022	98.59
S_sp000187445_Map35_022	GH43_3	0	Sp000187445	S_sp000187445_Map35_022	98.59
S_sp000187445_Map35_022	GH43_15	0	Sp000187445	S_sp000187445_Map35_022	98.59
S_sp000187445_Map35_022	GH25	2	Sp000187445	S_sp000187445_Map35_022	98.59
S_sp000187445_Map35_022	GT35	2	Sp000187445	S_sp000187445_Map35_022	98.59
S_sp000187445_Map35_022	GH43_16	0	Sp000187445	S_sp000187445_Map35_022	98.59
S_sp000187445_Map35_022	GH13	9	Sp000187445	S_sp000187445_Map35_022	98.59
S_sp000187445_Map35_022	GH43_28	0	Sp000187445	S_sp000187445_Map35_022	98.59
S_sp000187445_Map35_022	GH13_5	9	Sp000187445	S_sp000187445_Map35_022	98.59
S_sp000187445_Map35_022	GH66	2	Sp000187445	S_sp000187445_Map35_022	98.59
S_sp000187445_Map35_022	GH36	1	Sp000187445	S_sp000187445_Map35_022	98.59
S_sp000187445_Map35_022	GT5	3	Sp000187445	S_sp000187445_Map35_022	98.59
S_sp000187445_Map35_022	GT4	7	Sp000187445	S_sp000187445_Map35_022	98.59
S_sp000187445_Map35_022	GH140	0	Sp000187445	S_sp000187445_Map35_022	98.59
S_sp000187445_Map35_022	GH43_18	0	Sp000187445	S_sp000187445_Map35_022	98.59
S_sp000187445_Map35_022	GH43_24	0	Sp000187445	S_sp000187445_Map35_022	98.59
S_sp000187445_Map35_022	GH13_30	3	Sp000187445	S_sp000187445_Map35_022	98.59
S_sp000187445_Map35_022	GH13_42	2	Sp000187445	S_sp000187445_Map35_022	98.59
S_sp000187445_SRR20881976_bin4	GT81	0	Sp000187445	S_sp000187445_SRR20881976_bin4	52.11
S_sp000187445_SRR20881976_bin4	GH13_21	1	Sp000187445	S_sp000187445_SRR20881976_bin4	52.11
S_sp000187445_SRR20881976_bin4	GH13_22	0	Sp000187445	S_sp000187445_SRR20881976_bin4	52.11
S_sp000187445_SRR20881976_bin4	GT2_Glyco_trans_2_3	1	Sp000187445	S_sp000187445_SRR20881976_bin4	52.11
S_sp000187445_SRR20881976_bin4	GH92	0	Sp000187445	S_sp000187445_SRR20881976_bin4	52.11
S_sp000187445_SRR20881976_bin4	GH35	0	Sp000187445	S_sp000187445_SRR20881976_bin4	52.11
S_sp000187445_SRR20881976_bin4	GT45	1	Sp000187445	S_sp000187445_SRR20881976_bin4	52.11
S_sp000187445_SRR20881976_bin4	GH43_30	0	Sp000187445	S_sp000187445_SRR20881976_bin4	52.11
S_sp000187445_SRR20881976_bin4	GH43_9	0	Sp000187445	S_sp000187445_SRR20881976_bin4	52.11
S_sp000187445_SRR20881976_bin4	PL8_3	0	Sp000187445	S_sp000187445_SRR20881976_bin4	52.11
S_sp000187445_SRR20881976_bin4	GT2_Glycos_transf_2	7	Sp000187445	S_sp000187445_SRR20881976_bin4	52.11
S_sp000187445_SRR20881976_bin4	PL8_2	0	Sp000187445	S_sp000187445_SRR20881976_bin4	52.11
S_sp000187445_SRR20881976_bin4	GH13_38	0	Sp000187445	S_sp000187445_SRR20881976_bin4	52.11
S_sp000187445_SRR20881976_bin4	GH87	0	Sp000187445	S_sp000187445_SRR20881976_bin4	52.11
S_sp000187445_SRR20881976_bin4	GH95	0	Sp000187445	S_sp000187445_SRR20881976_bin4	52.11
S_sp000187445_SRR20881976_bin4	GH38	0	Sp000187445	S_sp000187445_SRR20881976_bin4	52.11
S_sp000187445_SRR20881976_bin4	GH43_13	0	Sp000187445	S_sp000187445_SRR20881976_bin4	52.11
S_sp000187445_SRR20881976_bin4	GH43_31	0	Sp000187445	S_sp000187445_SRR20881976_bin4	52.11
S_sp000187445_SRR20881976_bin4	GH43	0	Sp000187445	S_sp000187445_SRR20881976_bin4	52.11
S_sp000187445_SRR20881976_bin4	GT28	1	Sp000187445	S_sp000187445_SRR20881976_bin4	52.11
S_sp000187445_SRR20881976_bin4	GH121	0	Sp000187445	S_sp000187445_SRR20881976_bin4	52.11
S_sp000187445_SRR20881976_bin4	GT8	2	Sp000187445	S_sp000187445_SRR20881976_bin4	52.11
S_sp000187445_SRR20881976_bin4	GH33	0	Sp000187445	S_sp000187445_SRR20881976_bin4	52.11
S_sp000187445_SRR20881976_bin4	GH23	0	Sp000187445	S_sp000187445_SRR20881976_bin4	52.11
S_sp000187445_SRR20881976_bin4	GH5	0	Sp000187445	S_sp000187445_SRR20881976_bin4	52.11
S_sp000187445_SRR20881976_bin4	GH1	1	Sp000187445	S_sp000187445_SRR20881976_bin4	52.11
S_sp000187445_SRR20881976_bin4	GH43_32	0	Sp000187445	S_sp000187445_SRR20881976_bin4	52.11
S_sp000187445_SRR20881976_bin4	GH43_8	0	Sp000187445	S_sp000187445_SRR20881976_bin4	52.11
S_sp000187445_SRR20881976_bin4	GH68	1	Sp000187445	S_sp000187445_SRR20881976_bin4	52.11
S_sp000187445_SRR20881976_bin4	GH70	6	Sp000187445	S_sp000187445_SRR20881976_bin4	52.11
S_sp000187445_SRR20881976_bin4	GH43_34	0	Sp000187445	S_sp000187445_SRR20881976_bin4	52.11
S_sp000187445_SRR20881976_bin4	GH13_14	4	Sp000187445	S_sp000187445_SRR20881976_bin4	52.11
S_sp000187445_SRR20881976_bin4	GT52	0	Sp000187445	S_sp000187445_SRR20881976_bin4	52.11
S_sp000187445_SRR20881976_bin4	GH26	0	Sp000187445	S_sp000187445_SRR20881976_bin4	52.11
S_sp000187445_SRR20881976_bin4	GT35	1	Sp000187445	S_sp000187445_SRR20881976_bin4	52.11
S_sp000187445_SRR20881976_bin4	GH13_23	1	Sp000187445	S_sp000187445_SRR20881976_bin4	52.11
S_sp000187445_SRR20881976_bin4	GH125	0	Sp000187445	S_sp000187445_SRR20881976_bin4	52.11
S_sp000187445_SRR20881976_bin4	GH13_16	1	Sp000187445	S_sp000187445_SRR20881976_bin4	52.11
S_sp000187445_SRR20881976_bin4	GH13_12	4	Sp000187445	S_sp000187445_SRR20881976_bin4	52.11
S_sp000187445_SRR20881976_bin4	GT32	0	Sp000187445	S_sp000187445_SRR20881976_bin4	52.11
S_sp000187445_SRR20881976_bin4	GT27	1	Sp000187445	S_sp000187445_SRR20881976_bin4	52.11
S_sp000187445_SRR20881976_bin4	GH66	1	Sp000187445	S_sp000187445_SRR20881976_bin4	52.11
S_sp000187445_SRR20881976_bin4	GH13_6	1	Sp000187445	S_sp000187445_SRR20881976_bin4	52.11
S_sp000187445_SRR20881976_bin4	GT51	4	Sp000187445	S_sp000187445_SRR20881976_bin4	52.11
S_sp000187445_SRR20881976_bin4	GH43_2	0	Sp000187445	S_sp000187445_SRR20881976_bin4	52.11
S_sp000187445_SRR20881976_bin4	GH140	0	Sp000187445	S_sp000187445_SRR20881976_bin4	52.11
S_sp000187445_SRR20881976_bin4	GH73	3	Sp000187445	S_sp000187445_SRR20881976_bin4	52.11
S_sp000187445_SRR20881976_bin4	GH43_36	0	Sp000187445	S_sp000187445_SRR20881976_bin4	52.11
S_sp000187445_SRR20881976_bin4	GH13_2	2	Sp000187445	S_sp000187445_SRR20881976_bin4	52.11
S_sp000187445_SRR20881976_bin4	GT4	8	Sp000187445	S_sp000187445_SRR20881976_bin4	52.11
S_sp000187445_SRR20881976_bin4	GH13_26	0	Sp000187445	S_sp000187445_SRR20881976_bin4	52.11
S_sp000187445_SRR20881976_bin4	CE12	0	Sp000187445	S_sp000187445_SRR20881976_bin4	52.11
S_sp000187445_SRR20881976_bin4	GH13_13	3	Sp000187445	S_sp000187445_SRR20881976_bin4	52.11
S_sp000187445_SRR20881976_bin4	GH13_18	0	Sp000187445	S_sp000187445_SRR20881976_bin4	52.11
S_sp000187445_SRR20881976_bin4	GH43_14	0	Sp000187445	S_sp000187445_SRR20881976_bin4	52.11
S_sp000187445_SRR20881976_bin4	GH13_40	0	Sp000187445	S_sp000187445_SRR20881976_bin4	52.11
S_sp000187445_SRR20881976_bin4	CE7	0	Sp000187445	S_sp000187445_SRR20881976_bin4	52.11
S_sp000187445_SRR20881976_bin4	PL12	0	Sp000187445	S_sp000187445_SRR20881976_bin4	52.11
S_sp000187445_SRR20881976_bin4	GH85	0	Sp000187445	S_sp000187445_SRR20881976_bin4	52.11
S_sp000187445_SRR20881976_bin4	GH13_29	0	Sp000187445	S_sp000187445_SRR20881976_bin4	52.11
S_sp000187445_SRR20881976_bin4	GT1	2	Sp000187445	S_sp000187445_SRR20881976_bin4	52.11
S_sp000187445_SRR20881976_bin4	GH43_4	0	Sp000187445	S_sp000187445_SRR20881976_bin4	52.11
S_sp000187445_SRR20881976_bin4	GH13_39	1	Sp000187445	S_sp000187445_SRR20881976_bin4	52.11
S_sp000187445_SRR20881976_bin4	CE3	1	Sp000187445	S_sp000187445_SRR20881976_bin4	52.11
S_sp000187445_SRR20881976_bin4	GT11	0	Sp000187445	S_sp000187445_SRR20881976_bin4	52.11
